"","ID","Presa","Grupo.funcional.presa","Depredador","Grupo.funcional.depredador","Estrategia","Fuente","Expertise.depredador","Expertise.presa","Referencia","Enlace","Referente"
"74",98,"Loligo_gahi","Cephalopoda ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"75",99,"llex*","Cephalopoda ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"76",100,"Ilex_argentinus","Cephalopoda ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"77",101,"Moroteuthis_ingens","Cephalopoda ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"78",102,"Semirrosia_tenera","Cephalopoda ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"79",104,"Enteroctopus_megalocyathus","Cephalopoda ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"80",105,"Campylognathus_vagans","Malacostraca","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",8,"https://doi.org/10.3354/meps08826",NA
"81",106,"Munida_gregaria","Malacostraca","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",8,"https://doi.org/10.3354/meps08826",NA
"82",107,"Euphausia_lucens","Malacostraca","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",8,"https://doi.org/10.3354/meps08826",NA
"83",108,"Calanus_australis","Copepoda ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Crustaceos",8,"https://doi.org/10.3354/meps08826",NA
"84",109,"Themisto_gaudichaudii","Malacostraca","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",8,"https://doi.org/10.3354/meps08826",NA
"85",110,"Odonthestes*","Atheriniformes","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"86",111,"Sprattus_fuegensis","Clupeiformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Sardinas",8,"https://doi.org/10.3354/meps08826",NA
"87",112,"Merluccius_hubbsi","Gadiformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",8,"https://doi.org/10.3354/meps08826",NA
"88",113,"Merluccius_australis","Gadiformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",8,"https://doi.org/10.3354/meps08826",NA
"89",114,"Salilota_australis","Gadiformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"90",115,"Nototeniidae*","Perciformes","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"91",116,"Micromesistius_australis","Gadiformes ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"92",117,"Genypterus_blacodes","Ophidiiformes","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"93",118,"Ilex_argentinus","Cephalopoda ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"94",119,"Loligo_gahi","Cephalopoda ","Cephalorhynchus_commersonii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"95",120,"Merluccius_hubbsi","Gadiformes ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces demersales",8,"https://doi.org/10.3354/meps08826",NA
"96",121,"Merluccius_australis","Gadiformes ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces demersales",8,"https://doi.org/10.3354/meps08826",NA
"97",122,"Salilota_australis","Gadiformes ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"98",123,"Macruronus_magellanicus","Gadiformes ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces demersales",8,"https://doi.org/10.3354/meps08826",NA
"99",124,"Cottoperca_gobio","Gadiformes ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"100",125,"Coelorinchus_fasciatus","Gadiformes ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"101",126,"Iluocoetes_fimbriatus","Perciformes","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"102",127,"Cottunculus_granulosus","Perciformes","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"103",128,"Dissostichus_eleginoides","Perciformes","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces demersales",8,"https://doi.org/10.3354/meps08826",NA
