"resource","consumer" 
"Muggiaea bargmannae","Pleuromamma robusta"
"Muggiaea bargmannae","Scaphocalanus australis"
"Muggiaea bargmannae","Scaphocalanus farrani"
"Muggiaea bargmannae","Scina"
"Muggiaea bargmannae","Stygiomedusa gigantea"
"Muggiaea bargmannae","Thysanoessa macrura"
"Nannobrachium achirus","Alluroteuthis antarcticus"
"Nannobrachium achirus","Bathyteuthis abyssicola"
"Nannobrachium achirus","Batoteuthis skolops"
"Nannobrachium achirus","Benthalbella elongata"
"Nannobrachium achirus","Benthalbella macropinna"
"Nannobrachium achirus","Borostomias antarcticus"
"Nannobrachium achirus","Calycopsis borchgrevinki"
"Nannobrachium achirus","Cyclothone"
"Nannobrachium achirus","Desmonema glaciale"
"Nannobrachium achirus","Dimophyes arctica"
"Nannobrachium achirus","Diphyes antarctica"
"Nannobrachium achirus","Electrona antarctica"
"Nannobrachium achirus","Filippovia knipovitchi"
"Nannobrachium achirus","Galiteuthis glacialis"
"Nannobrachium achirus","Gigantocypris muelleri"
"Nannobrachium achirus","Gonatus antarcticus"
"Nannobrachium achirus","Gymnoscopelus bolini"
"Nannobrachium achirus","Gymnoscopelus braueri"
"Nannobrachium achirus","Histioteuthis eltaninae"
"Nannobrachium achirus","Kondakovia longimana"
"Nannobrachium achirus","Krefftichthys anderssoni"
"Nannobrachium achirus","Mastigoteuthis"
"Nannobrachium achirus","Megalocranchia"
"Nannobrachium achirus","Mesonychoteuthis hamiltoni"
"Nannobrachium achirus","Muggiaea bargmannae"
"Nannobrachium achirus","Pandea rubra"
"Nannobrachium achirus","Parandania boecki"
"Nannobrachium achirus","Pleuragramma antarcticum"
"Nannobrachium achirus","Pleurobrachia"
"Nannobrachium achirus","Psychroteuthis glacialis"
"Nannobrachium achirus","Slosarczykovia circumantarctica"
"Nannobrachium achirus","Stomias gracilis"
"Nannobrachium achirus","Zanclonia weldoni"
"Nematocarcinus lanceopes","Calycopsis borchgrevinki"
"Nematocarcinus lanceopes","Dimophyes arctica"
"Nematocarcinus lanceopes","Diphyes antarctica"
"Nematocarcinus lanceopes","Electrona antarctica"
"Nematocarcinus lanceopes","Eudoxoides spiralis"
"Nematocarcinus lanceopes","Gigantocypris muelleri"
"Nematocarcinus lanceopes","Gilia reticulata"
"Nematocarcinus lanceopes","Gymnoscopelus bolini"
"Nematocarcinus lanceopes","Gymnoscopelus braueri"
"Nematocarcinus lanceopes","Marrus antarcticus"
"Nematocarcinus lanceopes","Muggiaea bargmannae"
"Nematocarcinus lanceopes","Nannobrachium achirus"
"Nematocarcinus lanceopes","Notolepis coatsi"
"Nematocarcinus lanceopes","Pandea rubra"
"Nematocarcinus lanceopes","Pleurobrachia"
"Nematocarcinus lanceopes","Zanclonia weldoni"
"Neognathophausia gigas","Acanthephyra pelagica"
"Neognathophausia gigas","Bathyteuthis abyssicola"
"Neognathophausia gigas","Batoteuthis skolops"
"Neognathophausia gigas","Beroe"
"Neognathophausia gigas","Callianira"
"Neognathophausia gigas","Electrona antarctica"
"Neognathophausia gigas","Galiteuthis glacialis"
"Neognathophausia gigas","Gigantocypris muelleri"
"Neognathophausia gigas","Gonatus antarcticus"
"Neognathophausia gigas","Gymnoscopelus braueri"
"Neognathophausia gigas","Gymnoscopelus nicholsi"
"Neognathophausia gigas","Mastigoteuthis"
"Neognathophausia gigas","Megalocranchia"
"Neognathophausia gigas","Pasiphaea scotiae"
"Neognathophausia gigas","Pleurobrachia"
"Neognathophausia gigas","Protomyctophum bolini"
"Neognathophausia gigas","Protomyctophum choriodon"
"Neognathophausia gigas","Slosarczykovia circumantarctica"
"Neognathophausia gigas","Stoloteuthis leucoptera"
"Nitzschia","Acantharea"
"Nitzschia","Antarctomysis maxima"
"Nitzschia","Appendicularia"
"Nitzschia","Calanoides acutus"
"Nitzschia","Calanus propinquus"
"Nitzschia","Candacia"
"Nitzschia","Clio piatkowskii"
"Nitzschia","Clio pyramidata"
"Nitzschia","Corycaeus"
"Nitzschia","Cyphocaris faurei"
"Nitzschia","Cyphocaris richardi"
"Nitzschia","Euphausia frigida"
"Nitzschia","Euphausia superba"
"Nitzschia","Eusiroides stenopleura"
"Nitzschia","Foraminifera"
"Nitzschia","Gaetanus tenuispinus"
"Nitzschia","Hyperia macrocephala"
"Nitzschia","Hyperiella antarctica"
"Nitzschia","Hyperiella dilatata"
"Nitzschia","Limacina helicina"
"Nitzschia","Limacina retroversa"
"Nitzschia","Lucicutia"
"Nitzschia","Metridia gerlachei"
"Nitzschia","Metridia lucens"
"Nitzschia","Microcalanus pygmaeus"
"Nitzschia","Microsetella norvegica"
"Nitzschia","Nematocarcinus lanceopes"
"Nitzschia","Oithona frigida"
"Nitzschia","Oithona similis"
"Nitzschia","Oncaea curvata"
"Nitzschia","Pasiphaea scotiae"
"Nitzschia","Pelagobia longicirrata"
"Nitzschia","Pleuromamma abdominalis"
"Nitzschia","Pleuromamma antarctica"
"Nitzschia","Podocopida"
"Nitzschia","Pyrostephos vanhoeffeni"
"Nitzschia","Racovitzanus antarcticus"
"Nitzschia","Rhincalanus gigas"
"Nitzschia","Rhynchonereella bongraini"
"Nitzschia","Salpa thompsoni"
"Nitzschia","Scaphocalanus australis"
"Nitzschia","Scolecithricella minor"
"Nitzschia","Thysanoessa vicina"
"Nitzschia","Tomopteris planktonis"
"Nitzschia","Tomopteris septentrionalis"
"Nitzschia","Triconia antarctica"
"Nitzschia","Vibilia antarctica"
"Notolepis coatsi","Alluroteuthis antarcticus"
"Notolepis coatsi","Bathyteuthis abyssicola"
"Notolepis coatsi","Batoteuthis skolops"
"Notolepis coatsi","Benthalbella elongata"
"Notolepis coatsi","Benthalbella macropinna"
"Notolepis coatsi","Borostomias antarcticus"
"Notolepis coatsi","Calycopsis borchgrevinki"
"Notolepis coatsi","Cyclothone"
"Notolepis coatsi","Desmonema glaciale"
"Notolepis coatsi","Dimophyes arctica"
"Notolepis coatsi","Diphyes antarctica"
"Notolepis coatsi","Electrona antarctica"
"Notolepis coatsi","Filippovia knipovitchi"
"Notolepis coatsi","Galiteuthis glacialis"
"Notolepis coatsi","Gigantocypris muelleri"
"Notolepis coatsi","Gonatus antarcticus"
"Notolepis coatsi","Gymnoscopelus bolini"
"Notolepis coatsi","Gymnoscopelus braueri"
"Notolepis coatsi","Kondakovia longimana"
"Notolepis coatsi","Krefftichthys anderssoni"
"Notolepis coatsi","Mastigoteuthis"
"Notolepis coatsi","Megalocranchia"
"Notolepis coatsi","Muggiaea bargmannae"
"Notolepis coatsi","Pandea rubra"
"Notolepis coatsi","Parandania boecki"
"Notolepis coatsi","Pleuragramma antarcticum"
"Notolepis coatsi","Pleurobrachia"
"Notolepis coatsi","Psychroteuthis glacialis"
"Notolepis coatsi","Slosarczykovia circumantarctica"
"Notolepis coatsi","Stomias gracilis"
"Oithona frigida","Atolla wyvillei"
"Oithona frigida","Bathyteuthis abyssicola"
"Oithona frigida","Beroe"
"Oithona frigida","Brachioteuthis picta"
"Oithona frigida","Calanus propinquus"
"Oithona frigida","Callianira"
"Oithona frigida","Calycopsis borchgrevinki"
"Oithona frigida","Candacia"
"Oithona frigida","Corycaeus"
"Oithona frigida","Cyphocaris faurei"
"Oithona frigida","Cyphocaris richardi"
"Oithona frigida","Dimophyes arctica"
"Oithona frigida","Diphyes antarctica"
"Oithona frigida","Electrona antarctica"
"Oithona frigida","Eudoxoides spiralis"
"Oithona frigida","Eukrohnia hamata"
"Oithona frigida","Euphausia frigida"
"Oithona frigida","Euphausia superba"
"Oithona frigida","Gaetanus tenuispinus"
"Oithona frigida","Galiteuthis glacialis"
"Oithona frigida","Gigantocypris muelleri"
"Oithona frigida","Gymnoscopelus braueri"
"Oithona frigida","Gymnoscopelus nicholsi"
"Oithona frigida","Hippopodiidae"
"Oithona frigida","Hyperiella antarctica"
"Oithona frigida","Hyperiella dilatata"
"Oithona frigida","Krefftichthys anderssoni"
"Oithona frigida","Marrus antarcticus"
"Oithona frigida","Megalocranchia"
"Oithona frigida","Muggiaea bargmannae"
"Oithona frigida","Nannobrachium achirus"
"Oithona frigida","Pantachogon haeckeli"
"Oithona frigida","Paraeuchaeta antarctica"
"Oithona frigida","Paraeuchaeta biloba"
"Oithona frigida","Paraphyllina ransoni"
"Oithona frigida","Periphylla periphylla"
"Oithona frigida","Phronima sedentaria"
"Oithona frigida","Pleurobrachia"
"Oithona frigida","Pleuromamma abdominalis"
"Oithona frigida","Pleuromamma antarctica"
"Oithona frigida","Primno macropa"
"Oithona frigida","Protomyctophum bolini"
"Oithona frigida","Protomyctophum choriodon"
"Oithona frigida","Rosacea plicata"
"Oithona frigida","Sagitta gazellae"
"Oithona frigida","Sagitta marri"
"Oithona frigida","Salpa thompsoni"
"Oithona frigida","Scaphocalanus australis"
"Oithona frigida","Slosarczykovia circumantarctica"
"Oithona frigida","Solmundella bitentaculata"
"Oithona frigida","Stoloteuthis leucoptera"
"Oithona frigida","Stygiomedusa gigantea"
"Oithona frigida","Thysanoessa vicina"
"Oithona frigida","Triconia antarctica"
"Oithona frigida","Vanadis"
"Oithona frigida","Zanclonia weldoni"
"Oithona similis","Atolla wyvillei"
"Oithona similis","Bathyteuthis abyssicola"
"Oithona similis","Beroe"
"Oithona similis","Brachioteuthis picta"
"Oithona similis","Calanus propinquus"
"Oithona similis","Callianira"
"Oithona similis","Calycopsis borchgrevinki"
"Oithona similis","Candacia"
"Oithona similis","Corycaeus"
"Oithona similis","Cyphocaris faurei"
"Oithona similis","Cyphocaris richardi"
"Oithona similis","Dimophyes arctica"
"Oithona similis","Diphyes antarctica"
"Oithona similis","Electrona antarctica"
"Oithona similis","Eudoxoides spiralis"
"Oithona similis","Eukrohnia hamata"
"Oithona similis","Euphausia frigida"
"Oithona similis","Euphausia superba"
"Oithona similis","Gaetanus tenuispinus"
"Oithona similis","Galiteuthis glacialis"
"Oithona similis","Gigantocypris muelleri"
"Oithona similis","Gymnoscopelus braueri"
"Oithona similis","Gymnoscopelus nicholsi"
"Oithona similis","Hippopodiidae"
"Oithona similis","Hyperiella antarctica"
"Oithona similis","Hyperiella dilatata"
"Oithona similis","Krefftichthys anderssoni"
"Oithona similis","Marrus antarcticus"
"Oithona similis","Megalocranchia"
"Oithona similis","Muggiaea bargmannae"
"Oithona similis","Nannobrachium achirus"
"Oithona similis","Pantachogon haeckeli"
"Oithona similis","Paraeuchaeta antarctica"
"Oithona similis","Paraeuchaeta biloba"
"Oithona similis","Paraphyllina ransoni"
"Oithona similis","Periphylla periphylla"
"Oithona similis","Phronima sedentaria"
"Oithona similis","Pleurobrachia"
"Oithona similis","Pleuromamma abdominalis"
"Oithona similis","Pleuromamma antarctica"
"Oithona similis","Primno macropa"
"Oithona similis","Protomyctophum bolini"
"Oithona similis","Protomyctophum choriodon"
"Oithona similis","Pyrostephos vanhoeffeni"
"Oithona similis","Rosacea plicata"
"Oithona similis","Sagitta gazellae"
"Oithona similis","Sagitta marri"
"Oithona similis","Salpa thompsoni"
"Oithona similis","Scaphocalanus australis"
"Oithona similis","Slosarczykovia circumantarctica"
"Oithona similis","Solmundella bitentaculata"
"Oithona similis","Stoloteuthis leucoptera"
"Oithona similis","Stygiomedusa gigantea"
"Oithona similis","Thysanoessa vicina"
"Oithona similis","Triconia antarctica"
"Oithona similis","Vanadis"
"Oithona similis","Zanclonia weldoni"
"Oncaea curvata","Acanthephyra pelagica"
"Oncaea curvata","Alacia hettacra"
"Oncaea curvata","Atolla wyvillei"
"Oncaea curvata","Austrinoecia isocheira"
"Oncaea curvata","Bathyteuthis abyssicola"
"Oncaea curvata","Batoteuthis skolops"
"Oncaea curvata","Beroe"
"Oncaea curvata","Boroecia antipoda"
"Oncaea curvata","Borostomias antarcticus"
"Oncaea curvata","Brachioteuthis picta"
"Oncaea curvata","Calanus propinquus"
"Oncaea curvata","Callianira"
"Oncaea curvata","Calycopsis borchgrevinki"
"Oncaea curvata","Candacia"
"Oncaea curvata","Corycaeus"
"Oncaea curvata","Crossota brunnea"
"Oncaea curvata","Cyclothone"
"Oncaea curvata","Cyphocaris faurei"
"Oncaea curvata","Cyphocaris richardi"
"Oncaea curvata","Dimophyes arctica"
"Oncaea curvata","Diphyes antarctica"
"Oncaea curvata","Electrona antarctica"
"Oncaea curvata","Euchirella rostromagna"
"Oncaea curvata","Eudoxoides spiralis"
"Oncaea curvata","Eukrohnia hamata"
"Oncaea curvata","Euphausia frigida"
"Oncaea curvata","Euphausia superba"
"Oncaea curvata","Euphausia triacantha"
"Oncaea curvata","Gaetanus tenuispinus"
"Oncaea curvata","Galiteuthis glacialis"
"Oncaea curvata","Gennadas kempi"
"Oncaea curvata","Gigantocypris muelleri"
"Oncaea curvata","Gilia reticulata"
"Oncaea curvata","Gonatus antarcticus"
"Oncaea curvata","Gymnoscopelus braueri"
"Oncaea curvata","Gymnoscopelus nicholsi"
"Oncaea curvata","Halicreas minimum"
"Oncaea curvata","Heterorhabdus austrinus"
"Oncaea curvata","Hippopodiidae"
"Oncaea curvata","Krefftichthys anderssoni"
"Oncaea curvata","Marrus antarcticus"
"Oncaea curvata","Mastigoteuthis"
"Oncaea curvata","Megalocranchia"
"Oncaea curvata","Metridia gerlachei"
"Oncaea curvata","Metridia lucens"
"Oncaea curvata","Muggiaea bargmannae"
"Oncaea curvata","Nannobrachium achirus"
"Oncaea curvata","Neognathophausia gigas"
"Oncaea curvata","Notolepis coatsi"
"Oncaea curvata","Pandea rubra"
"Oncaea curvata","Pantachogon haeckeli"
"Oncaea curvata","Paraeuchaeta antarctica"
"Oncaea curvata","Paraeuchaeta barbata"
"Oncaea curvata","Paraeuchaeta biloba"
"Oncaea curvata","Paraeuchaeta rasa"
"Oncaea curvata","Paraphyllina ransoni"
"Oncaea curvata","Pasiphaea scotiae"
"Oncaea curvata","Periphylla periphylla"
"Oncaea curvata","Petalidium foliaceum"
"Oncaea curvata","Phronima sedentaria"
"Oncaea curvata","Pleuragramma antarcticum"
"Oncaea curvata","Pleurobrachia"
"Oncaea curvata","Pleuromamma abdominalis"
"Oncaea curvata","Pleuromamma antarctica"
"Oncaea curvata","Pleuromamma robusta"
"Oncaea curvata","Primno macropa"
"Oncaea curvata","Protomyctophum bolini"
"Oncaea curvata","Protomyctophum choriodon"
"Oncaea curvata","Pyrostephos vanhoeffeni"
"Oncaea curvata","Rosacea plicata"
"Oncaea curvata","Sagitta gazellae"
"Oncaea curvata","Sagitta marri"
"Oncaea curvata","Salpa thompsoni"
"Oncaea curvata","Scaphocalanus australis"
"Oncaea curvata","Scaphocalanus farrani"
"Oncaea curvata","Sergestes"
"Oncaea curvata","Slosarczykovia circumantarctica"
"Oncaea curvata","Solmundella bitentaculata"
"Oncaea curvata","Stoloteuthis leucoptera"
"Oncaea curvata","Stygiomedusa gigantea"
"Oncaea curvata","Thysanoessa macrura"
"Oncaea curvata","Thysanoessa vicina"
"Oncaea curvata","Vanadis"
"Oncaea curvata","Zanclonia weldoni"
"Oncaea parila","Acanthephyra pelagica"
"Oncaea parila","Alacia hettacra"
"Oncaea parila","Atolla wyvillei"
"Oncaea parila","Austrinoecia isocheira"
"Oncaea parila","Bathyteuthis abyssicola"
"Oncaea parila","Batoteuthis skolops"
"Oncaea parila","Beroe"
"Oncaea parila","Boroecia antipoda"
"Oncaea parila","Borostomias antarcticus"
"Oncaea parila","Brachioteuthis picta"
"Oncaea parila","Callianira"
"Oncaea parila","Calycopsis borchgrevinki"
"Oncaea parila","Candacia"
"Oncaea parila","Corycaeus"
"Oncaea parila","Crossota brunnea"
"Oncaea parila","Cyclothone"
"Oncaea parila","Cyphocaris faurei"
"Oncaea parila","Cyphocaris richardi"
"Oncaea parila","Dimophyes arctica"
"Oncaea parila","Diphyes antarctica"
"Oncaea parila","Electrona antarctica"
"Oncaea parila","Euchirella rostromagna"
"Oncaea parila","Eudoxoides spiralis"
"Oncaea parila","Eukrohnia hamata"
"Oncaea parila","Euphausia frigida"
"Oncaea parila","Euphausia superba"
"Oncaea parila","Euphausia triacantha"
"Oncaea parila","Gaetanus tenuispinus"
"Oncaea parila","Galiteuthis glacialis"
"Oncaea parila","Gennadas kempi"
"Oncaea parila","Gigantocypris muelleri"
"Oncaea parila","Gilia reticulata"
"Oncaea parila","Gonatus antarcticus"
"Oncaea parila","Gymnoscopelus braueri"
"Oncaea parila","Gymnoscopelus nicholsi"
"Oncaea parila","Halicreas minimum"
"Oncaea parila","Heterorhabdus austrinus"
"Oncaea parila","Hippopodiidae"
"Oncaea parila","Krefftichthys anderssoni"
"Oncaea parila","Marrus antarcticus"
"Oncaea parila","Mastigoteuthis"
"Oncaea parila","Megalocranchia"
"Oncaea parila","Metridia gerlachei"
"Oncaea parila","Metridia lucens"
"Oncaea parila","Muggiaea bargmannae"
"Oncaea parila","Nannobrachium achirus"
"Oncaea parila","Neognathophausia gigas"
"Oncaea parila","Notolepis coatsi"
"Oncaea parila","Pandea rubra"
"Oncaea parila","Pantachogon haeckeli"
"Oncaea parila","Paraeuchaeta antarctica"
"Oncaea parila","Paraeuchaeta barbata"
"Oncaea parila","Paraeuchaeta biloba"
"Oncaea parila","Paraeuchaeta rasa"
"Oncaea parila","Paraphyllina ransoni"
"Oncaea parila","Pasiphaea scotiae"
"Oncaea parila","Petalidium foliaceum"
"Oncaea parila","Phronima sedentaria"
"Oncaea parila","Pleuragramma antarcticum"
"Oncaea parila","Pleurobrachia"
"Oncaea parila","Pleuromamma abdominalis"
"Oncaea parila","Pleuromamma antarctica"
"Oncaea parila","Pleuromamma robusta"
"Oncaea parila","Primno macropa"
"Oncaea parila","Protomyctophum bolini"
"Oncaea parila","Protomyctophum choriodon"
"Oncaea parila","Pyrostephos vanhoeffeni"
"Oncaea parila","Rosacea plicata"
"Oncaea parila","Sagitta gazellae"
"Oncaea parila","Sagitta marri"
"Oncaea parila","Salpa thompsoni"
"Oncaea parila","Scaphocalanus australis"
"Oncaea parila","Scaphocalanus farrani"
"Oncaea parila","Sergestes"
"Oncaea parila","Slosarczykovia circumantarctica"
"Oncaea parila","Solmundella bitentaculata"
"Oncaea parila","Stoloteuthis leucoptera"
"Oncaea parila","Stygiomedusa gigantea"
"Oncaea parila","Thysanoessa macrura"
"Oncaea parila","Thysanoessa vicina"
"Oncaea parila","Vanadis"
"Oncaea prolata","Acanthephyra pelagica"
"Oncaea prolata","Alacia hettacra"
"Oncaea prolata","Atolla wyvillei"
"Oncaea prolata","Austrinoecia isocheira"
"Oncaea prolata","Bathyteuthis abyssicola"
"Oncaea prolata","Batoteuthis skolops"
"Oncaea prolata","Beroe"
"Oncaea prolata","Boroecia antipoda"
"Oncaea prolata","Borostomias antarcticus"
"Oncaea prolata","Brachioteuthis picta"
"Oncaea prolata","Callianira"
"Oncaea prolata","Calycopsis borchgrevinki"
"Oncaea prolata","Candacia"
"Oncaea prolata","Corycaeus"
"Oncaea prolata","Crossota brunnea"
"Oncaea prolata","Cyclothone"
"Oncaea prolata","Cyphocaris faurei"
"Oncaea prolata","Cyphocaris richardi"
"Oncaea prolata","Dimophyes arctica"
"Oncaea prolata","Diphyes antarctica"
"Oncaea prolata","Electrona antarctica"
"Oncaea prolata","Euchirella rostromagna"
"Oncaea prolata","Eudoxoides spiralis"
"Oncaea prolata","Eukrohnia hamata"
"Oncaea prolata","Euphausia frigida"
"Oncaea prolata","Euphausia superba"
"Oncaea prolata","Euphausia triacantha"
"Oncaea prolata","Gaetanus tenuispinus"
"Oncaea prolata","Galiteuthis glacialis"
"Oncaea prolata","Gennadas kempi"
"Oncaea prolata","Gigantocypris muelleri"
"Oncaea prolata","Gilia reticulata"
"Oncaea prolata","Gonatus antarcticus"
"Oncaea prolata","Gymnoscopelus braueri"
"Oncaea prolata","Gymnoscopelus nicholsi"
"Oncaea prolata","Halicreas minimum"
"Oncaea prolata","Heterorhabdus austrinus"
"Oncaea prolata","Hippopodiidae"
"Oncaea prolata","Krefftichthys anderssoni"
"Oncaea prolata","Marrus antarcticus"
"Oncaea prolata","Mastigoteuthis"
"Oncaea prolata","Megalocranchia"
"Oncaea prolata","Muggiaea bargmannae"
"Oncaea prolata","Nannobrachium achirus"
"Oncaea prolata","Neognathophausia gigas"
"Oncaea prolata","Notolepis coatsi"
"Oncaea prolata","Pandea rubra"
"Oncaea prolata","Pantachogon haeckeli"
"Oncaea prolata","Paraeuchaeta antarctica"
"Oncaea prolata","Paraeuchaeta barbata"
"Oncaea prolata","Paraeuchaeta biloba"
"Oncaea prolata","Paraeuchaeta rasa"
"Oncaea prolata","Paraphyllina ransoni"
"Oncaea prolata","Pasiphaea scotiae"
"Oncaea prolata","Petalidium foliaceum"
"Oncaea prolata","Phronima sedentaria"
"Oncaea prolata","Pleuragramma antarcticum"
"Oncaea prolata","Pleurobrachia"
"Oncaea prolata","Pleuromamma abdominalis"
"Oncaea prolata","Pleuromamma antarctica"
"Oncaea prolata","Pleuromamma robusta"
"Oncaea prolata","Primno macropa"
"Oncaea prolata","Protomyctophum bolini"
"Oncaea prolata","Protomyctophum choriodon"
"Oncaea prolata","Pyrostephos vanhoeffeni"
"Oncaea prolata","Rosacea plicata"
"Oncaea prolata","Sagitta gazellae"
"Oncaea prolata","Sagitta marri"
"Oncaea prolata","Salpa thompsoni"
"Oncaea prolata","Scaphocalanus australis"
"Oncaea prolata","Scaphocalanus farrani"
"Oncaea prolata","Sergestes"
"Oncaea prolata","Slosarczykovia circumantarctica"
"Oncaea prolata","Solmundella bitentaculata"
"Oncaea prolata","Stoloteuthis leucoptera"
"Oncaea prolata","Stygiomedusa gigantea"
"Oncaea prolata","Thysanoessa macrura"
"Oncaea prolata","Thysanoessa vicina"
"Oncaea prolata","Vanadis"
"Pandea rubra","Boroecia antipoda"
"Pandea rubra","Borostomias antarcticus"
"Pandea rubra","Cyclothone"
"Pandea rubra","Cyphocaris faurei"
"Pandea rubra","Cyphocaris richardi"
"Pandea rubra","Eurythenes obesus"
"Pandea rubra","Gigantocypris muelleri"
"Pandea rubra","Hyperia macrocephala"
"Pandea rubra","Lucicutia"
"Pandea rubra","Parandania boecki"
"Pandea rubra","Scina"
"Pandea rubra","Stygiomedusa gigantea"
"Pantachogon haeckeli","Boroecia antipoda"
"Pantachogon haeckeli","Borostomias antarcticus"
"Pantachogon haeckeli","Cyclothone"
"Pantachogon haeckeli","Cyphocaris faurei"
"Pantachogon haeckeli","Cyphocaris richardi"
"Pantachogon haeckeli","Eurythenes obesus"
"Pantachogon haeckeli","Gigantocypris muelleri"
"Pantachogon haeckeli","Hyperia macrocephala"
"Pantachogon haeckeli","Lucicutia"
"Pantachogon haeckeli","Parandania boecki"
"Pantachogon haeckeli","Scina"
"Pantachogon haeckeli","Stygiomedusa gigantea"
"Paradiplospinus gracilis","Alluroteuthis antarcticus"
"Paradiplospinus gracilis","Arctozenus risso"
"Paradiplospinus gracilis","Bathyteuthis abyssicola"
"Paradiplospinus gracilis","Batoteuthis skolops"
"Paradiplospinus gracilis","Benthalbella elongata"
"Paradiplospinus gracilis","Benthalbella macropinna"
"Paradiplospinus gracilis","Borostomias antarcticus"
"Paradiplospinus gracilis","Calycopsis borchgrevinki"
"Paradiplospinus gracilis","Cyclothone"
"Paradiplospinus gracilis","Desmonema glaciale"
"Paradiplospinus gracilis","Dimophyes arctica"
"Paradiplospinus gracilis","Diphyes antarctica"
"Paradiplospinus gracilis","Electrona antarctica"
"Paradiplospinus gracilis","Filippovia knipovitchi"
"Paradiplospinus gracilis","Galiteuthis glacialis"
"Paradiplospinus gracilis","Gigantocypris muelleri"
"Paradiplospinus gracilis","Gonatus antarcticus"
"Paradiplospinus gracilis","Gymnoscopelus bolini"
"Paradiplospinus gracilis","Gymnoscopelus braueri"
"Paradiplospinus gracilis","Kondakovia longimana"
"Paradiplospinus gracilis","Krefftichthys anderssoni"
"Paradiplospinus gracilis","Mastigoteuthis"
"Paradiplospinus gracilis","Megalocranchia"
"Paradiplospinus gracilis","Muggiaea bargmannae"
"Paradiplospinus gracilis","Pandea rubra"
"Paradiplospinus gracilis","Parandania boecki"
"Paradiplospinus gracilis","Pleuragramma antarcticum"
"Paradiplospinus gracilis","Pleurobrachia"
"Paradiplospinus gracilis","Psychroteuthis glacialis"
"Paradiplospinus gracilis","Slosarczykovia circumantarctica"
"Paradiplospinus gracilis","Stomias gracilis"
"Paradiplospinus gracilis","Zanclonia weldoni"
"Paraeuchaeta antarctica","Alacia hettacra"
"Paraeuchaeta antarctica","Atolla wyvillei"
"Paraeuchaeta antarctica","Austrinoecia isocheira"
"Paraeuchaeta antarctica","Bathyteuthis abyssicola"
"Paraeuchaeta antarctica","Batoteuthis skolops"
"Paraeuchaeta antarctica","Beroe"
"Paraeuchaeta antarctica","Borostomias antarcticus"
"Paraeuchaeta antarctica","Brachioteuthis picta"
"Paraeuchaeta antarctica","Callianira"
"Paraeuchaeta antarctica","Calycopsis borchgrevinki"
"Paraeuchaeta antarctica","Candacia"
"Paraeuchaeta antarctica","Corycaeus"
"Paraeuchaeta antarctica","Crossota brunnea"
"Paraeuchaeta antarctica","Cyclothone"
"Paraeuchaeta antarctica","Cyphocaris faurei"
"Paraeuchaeta antarctica","Cyphocaris richardi"
"Paraeuchaeta antarctica","Dimophyes arctica"
"Paraeuchaeta antarctica","Diphyes antarctica"
"Paraeuchaeta antarctica","Electrona antarctica"
"Paraeuchaeta antarctica","Euchirella rostromagna"
"Paraeuchaeta antarctica","Eudoxoides spiralis"
"Paraeuchaeta antarctica","Eukrohnia hamata"
"Paraeuchaeta antarctica","Euphausia frigida"
"Paraeuchaeta antarctica","Euphausia superba"
"Paraeuchaeta antarctica","Euphausia triacantha"
"Paraeuchaeta antarctica","Gaetanus tenuispinus"
"Paraeuchaeta antarctica","Galiteuthis glacialis"
"Paraeuchaeta antarctica","Gigantocypris muelleri"
"Paraeuchaeta antarctica","Gilia reticulata"
"Paraeuchaeta antarctica","Gonatus antarcticus"
"Paraeuchaeta antarctica","Gymnoscopelus bolini"
"Paraeuchaeta antarctica","Gymnoscopelus braueri"
"Paraeuchaeta antarctica","Gymnoscopelus nicholsi"
"Paraeuchaeta antarctica","Gymnoscopelus opisthopterus"
"Paraeuchaeta antarctica","Halicreas minimum"
"Paraeuchaeta antarctica","Heterorhabdus austrinus"
"Paraeuchaeta antarctica","Hippopodiidae"
"Paraeuchaeta antarctica","Krefftichthys anderssoni"
"Paraeuchaeta antarctica","Marrus antarcticus"
"Paraeuchaeta antarctica","Mastigoteuthis"
"Paraeuchaeta antarctica","Megalocranchia"
"Paraeuchaeta antarctica","Muggiaea bargmannae"
"Paraeuchaeta antarctica","Nannobrachium achirus"
"Paraeuchaeta antarctica","Neognathophausia gigas"
"Paraeuchaeta antarctica","Notolepis coatsi"
"Paraeuchaeta antarctica","Pandea rubra"
"Paraeuchaeta antarctica","Pantachogon haeckeli"
"Paraeuchaeta antarctica","Paraeuchaeta antarctica"
"Paraeuchaeta antarctica","Paraeuchaeta barbata"
"Paraeuchaeta antarctica","Paraeuchaeta biloba"
"Paraeuchaeta antarctica","Paraeuchaeta rasa"
"Paraeuchaeta antarctica","Paraphyllina ransoni"
"Paraeuchaeta antarctica","Pasiphaea scotiae"
"Paraeuchaeta antarctica","Periphylla periphylla"
"Paraeuchaeta antarctica","Phronima sedentaria"
"Paraeuchaeta antarctica","Pleuragramma antarcticum"
"Paraeuchaeta antarctica","Pleurobrachia"
"Paraeuchaeta antarctica","Pleuromamma abdominalis"
"Paraeuchaeta antarctica","Pleuromamma antarctica"
"Paraeuchaeta antarctica","Pleuromamma robusta"
"Paraeuchaeta antarctica","Primno macropa"
"Paraeuchaeta antarctica","Protomyctophum bolini"
"Paraeuchaeta antarctica","Protomyctophum choriodon"
"Paraeuchaeta antarctica","Rosacea plicata"
"Paraeuchaeta antarctica","Sagitta gazellae"
