"resource","consumer" 
"Oncaea parila","Galiteuthis glacialis"
"Oncaea parila","Gennadas kempi"
"Oncaea parila","Gigantocypris muelleri"
"Oncaea parila","Gilia reticulata"
"Oncaea parila","Gonatus antarcticus"
"Oncaea parila","Gymnoscopelus braueri"
"Oncaea parila","Gymnoscopelus fraseri"
"Oncaea parila","Gymnoscopelus hintonoides"
"Oncaea parila","Gymnoscopelus nicholsi"
"Oncaea parila","Gymnoscopelus piabilis"
"Oncaea parila","Halicreas minimum"
"Oncaea parila","Heterorhabdus austrinus"
"Oncaea parila","Hippopodiidae"
"Oncaea parila","Krefftichthys anderssoni"
"Oncaea parila","Lampanyctus"
"Oncaea parila","Marrus antarcticus"
"Oncaea parila","Mastigoteuthis"
"Oncaea parila","Megalocranchia"
"Oncaea parila","Metridia gerlachei"
"Oncaea parila","Metridia lucens"
"Oncaea parila","Muggiaea bargmannae"
"Oncaea parila","Nannobrachium achirus"
"Oncaea parila","Nansenia antarctica"
"Oncaea parila","Neognathophausia gigas"
"Oncaea parila","Notolepis coatsi"
"Oncaea parila","Obtusoecia antarctica"
"Oncaea parila","Onykia ingens"
"Oncaea parila","Pandea rubra"
"Oncaea parila","Pantachogon haeckeli"
"Oncaea parila","Paraeuchaeta antarctica"
"Oncaea parila","Paraeuchaeta barbata"
"Oncaea parila","Paraeuchaeta biloba"
"Oncaea parila","Paraeuchaeta rasa"
"Oncaea parila","Paraphyllina ransoni"
"Oncaea parila","Pasiphaea scotiae"
"Oncaea parila","Petalidium foliaceum"
"Oncaea parila","Phronima sedentaria"
"Oncaea parila","Pleuragramma antarcticum"
"Oncaea parila","Pleurobrachia"
"Oncaea parila","Pleuromamma abdominalis"
"Oncaea parila","Pleuromamma antarctica"
"Oncaea parila","Pleuromamma robusta"
"Oncaea parila","Poromitra crassiceps"
"Oncaea parila","Primno macropa"
"Oncaea parila","Protomyctophum andriashevi"
"Oncaea parila","Protomyctophum bolini"
"Oncaea parila","Protomyctophum choriodon"
"Oncaea parila","Protomyctophum parallelum"
"Oncaea parila","Protomyctophum tenisoni"
"Oncaea parila","Pseudoconchoecia serrulata"
"Oncaea parila","Pyrostephos vanhoeffeni"
"Oncaea parila","Rosacea plicata"
"Oncaea parila","Rotundoecia teretivalvata"
"Oncaea parila","Sagitta gazellae"
"Oncaea parila","Sagitta marri"
"Oncaea parila","Salpa thompsoni"
"Oncaea parila","Scaphocalanus australis"
"Oncaea parila","Scaphocalanus farrani"
"Oncaea parila","Sergestes"
"Oncaea parila","Slosarczykovia circumantarctica"
"Oncaea parila","Solmundella bitentaculata"
"Oncaea parila","Stoloteuthis leucoptera"
"Oncaea parila","Stygiomedusa gigantea"
"Oncaea parila","Thysanoessa macrura"
"Oncaea parila","Thysanoessa vicina"
"Oncaea parila","Vanadis"
"Oncaea prolata","Acanthephyra pelagica"
"Oncaea prolata","Alacia hettacra"
"Oncaea prolata","Atolla wyvillei"
"Oncaea prolata","Austrinoecia isocheira"
"Oncaea prolata","Bathyteuthis abyssicola"
"Oncaea prolata","Batoteuthis skolops"
"Oncaea prolata","Beroe"
"Oncaea prolata","Boroecia antipoda"
"Oncaea prolata","Borostomias antarcticus"
"Oncaea prolata","Brachioteuthis linkovskyi"
"Oncaea prolata","Brachioteuthis picta"
"Oncaea prolata","Calanus australis"
"Oncaea prolata","Callianira"
"Oncaea prolata","Calycopsis borchgrevinki"
"Oncaea prolata","Candacia"
"Oncaea prolata","Chiroteuthis veranyi"
"Oncaea prolata","Conchoecilla chuni"
"Oncaea prolata","Conchoecissa symmetrica"
"Oncaea prolata","Corycaeus"
"Oncaea prolata","Crossota brunnea"
"Oncaea prolata","Cyclothone"
"Oncaea prolata","Cyphocaris faurei"
"Oncaea prolata","Cyphocaris richardi"
"Oncaea prolata","Dimophyes arctica"
"Oncaea prolata","Diphyes antarctica"
"Oncaea prolata","Electrona antarctica"
"Oncaea prolata","Electrona carlsbergi"
"Oncaea prolata","Electrona subaspera"
"Oncaea prolata","Euchirella rostromagna"
"Oncaea prolata","Eudoxoides spiralis"
"Oncaea prolata","Eukrohnia hamata"
"Oncaea prolata","Euphausia frigida"
"Oncaea prolata","Euphausia superba"
"Oncaea prolata","Euphausia triacantha"
"Oncaea prolata","Gaetanus tenuispinus"
"Oncaea prolata","Galiteuthis glacialis"
"Oncaea prolata","Gennadas kempi"
"Oncaea prolata","Gigantocypris muelleri"
"Oncaea prolata","Gilia reticulata"
"Oncaea prolata","Gonatus antarcticus"
"Oncaea prolata","Gymnoscopelus braueri"
"Oncaea prolata","Gymnoscopelus fraseri"
"Oncaea prolata","Gymnoscopelus hintonoides"
"Oncaea prolata","Gymnoscopelus nicholsi"
"Oncaea prolata","Gymnoscopelus piabilis"
"Oncaea prolata","Halicreas minimum"
"Oncaea prolata","Heterorhabdus austrinus"
"Oncaea prolata","Hippopodiidae"
"Oncaea prolata","Krefftichthys anderssoni"
"Oncaea prolata","Lampanyctus"
"Oncaea prolata","Marrus antarcticus"
"Oncaea prolata","Mastigoteuthis"
"Oncaea prolata","Megalocranchia"
"Oncaea prolata","Muggiaea bargmannae"
"Oncaea prolata","Nannobrachium achirus"
"Oncaea prolata","Nansenia antarctica"
"Oncaea prolata","Neognathophausia gigas"
"Oncaea prolata","Notolepis coatsi"
"Oncaea prolata","Obtusoecia antarctica"
"Oncaea prolata","Onykia ingens"
"Oncaea prolata","Pandea rubra"
"Oncaea prolata","Pantachogon haeckeli"
"Oncaea prolata","Paraeuchaeta antarctica"
"Oncaea prolata","Paraeuchaeta barbata"
"Oncaea prolata","Paraeuchaeta biloba"
"Oncaea prolata","Paraeuchaeta rasa"
"Oncaea prolata","Paraphyllina ransoni"
"Oncaea prolata","Pasiphaea scotiae"
"Oncaea prolata","Petalidium foliaceum"
"Oncaea prolata","Phronima sedentaria"
"Oncaea prolata","Pleuragramma antarcticum"
"Oncaea prolata","Pleurobrachia"
"Oncaea prolata","Pleuromamma abdominalis"
"Oncaea prolata","Pleuromamma antarctica"
"Oncaea prolata","Pleuromamma robusta"
"Oncaea prolata","Poromitra crassiceps"
"Oncaea prolata","Primno macropa"
"Oncaea prolata","Protomyctophum andriashevi"
"Oncaea prolata","Protomyctophum bolini"
"Oncaea prolata","Protomyctophum choriodon"
"Oncaea prolata","Protomyctophum parallelum"
"Oncaea prolata","Protomyctophum tenisoni"
"Oncaea prolata","Pseudoconchoecia serrulata"
"Oncaea prolata","Pyrostephos vanhoeffeni"
"Oncaea prolata","Rosacea plicata"
"Oncaea prolata","Rotundoecia teretivalvata"
"Oncaea prolata","Sagitta gazellae"
"Oncaea prolata","Sagitta marri"
"Oncaea prolata","Salpa thompsoni"
"Oncaea prolata","Scaphocalanus australis"
"Oncaea prolata","Scaphocalanus farrani"
"Oncaea prolata","Sergestes"
"Oncaea prolata","Slosarczykovia circumantarctica"
"Oncaea prolata","Solmundella bitentaculata"
"Oncaea prolata","Stoloteuthis leucoptera"
"Oncaea prolata","Stygiomedusa gigantea"
"Oncaea prolata","Thysanoessa macrura"
"Oncaea prolata","Thysanoessa vicina"
"Oncaea prolata","Vanadis"
"Onykia ingens","Chiroteuthis veranyi"
"Onykia ingens","Filippovia knipovitchi"
"Onykia ingens","Galiteuthis glacialis"
"Onykia ingens","Gigantocypris muelleri"
"Onykia ingens","Gonatus antarcticus"
"Onykia ingens","Gymnoscopelus bolini"
"Onykia ingens","Gymnoscopelus hintonoides"
"Onykia ingens","Kondakovia longimana"
"Onykia ingens","Martialia hyadesi"
"Onykia ingens","Mastigoteuthis"
"Onykia ingens","Megalocranchia"
"Onykia ingens","Mesonychoteuthis hamiltoni"
"Onykia ingens","Onykia ingens"
"Onykia ingens","Psychroteuthis glacialis"
"Onykia ingens","Slosarczykovia circumantarctica"
"Pandea rubra","Boroecia antipoda"
"Pandea rubra","Borostomias antarcticus"
"Pandea rubra","Cyclothone"
"Pandea rubra","Cyphocaris faurei"
"Pandea rubra","Cyphocaris richardi"
"Pandea rubra","Eurythenes obesus"
"Pandea rubra","Gigantocypris muelleri"
"Pandea rubra","Hyperia macrocephala"
"Pandea rubra","Lucicutia"
"Pandea rubra","Parandania boecki"
"Pandea rubra","Scina"
"Pandea rubra","Stygiomedusa gigantea"
"Pantachogon haeckeli","Boroecia antipoda"
"Pantachogon haeckeli","Borostomias antarcticus"
"Pantachogon haeckeli","Cyclothone"
"Pantachogon haeckeli","Cyphocaris faurei"
"Pantachogon haeckeli","Cyphocaris richardi"
"Pantachogon haeckeli","Eurythenes obesus"
"Pantachogon haeckeli","Gigantocypris muelleri"
"Pantachogon haeckeli","Hyperia macrocephala"
"Pantachogon haeckeli","Lucicutia"
"Pantachogon haeckeli","Parandania boecki"
"Pantachogon haeckeli","Scina"
"Pantachogon haeckeli","Stygiomedusa gigantea"
"Paradiplospinus gracilis","Alluroteuthis antarcticus"
"Paradiplospinus gracilis","Arctozenus risso"
"Paradiplospinus gracilis","Bathyteuthis abyssicola"
"Paradiplospinus gracilis","Batoteuthis skolops"
"Paradiplospinus gracilis","Benthalbella elongata"
"Paradiplospinus gracilis","Benthalbella macropinna"
"Paradiplospinus gracilis","Borostomias antarcticus"
"Paradiplospinus gracilis","Calycopsis borchgrevinki"
"Paradiplospinus gracilis","Chiroteuthis veranyi"
"Paradiplospinus gracilis","Cyclothone"
"Paradiplospinus gracilis","Desmonema glaciale"
"Paradiplospinus gracilis","Dimophyes arctica"
"Paradiplospinus gracilis","Diphyes antarctica"
"Paradiplospinus gracilis","Electrona antarctica"
"Paradiplospinus gracilis","Electrona carlsbergi"
"Paradiplospinus gracilis","Electrona subaspera"
"Paradiplospinus gracilis","Filippovia knipovitchi"
"Paradiplospinus gracilis","Galiteuthis glacialis"
"Paradiplospinus gracilis","Gigantocypris muelleri"
"Paradiplospinus gracilis","Gonatus antarcticus"
"Paradiplospinus gracilis","Gymnoscopelus bolini"
"Paradiplospinus gracilis","Gymnoscopelus braueri"
"Paradiplospinus gracilis","Gymnoscopelus fraseri"
"Paradiplospinus gracilis","Gymnoscopelus hintonoides"
"Paradiplospinus gracilis","Kondakovia longimana"
"Paradiplospinus gracilis","Krefftichthys anderssoni"
"Paradiplospinus gracilis","Martialia hyadesi"
"Paradiplospinus gracilis","Mastigoteuthis"
"Paradiplospinus gracilis","Megalocranchia"
"Paradiplospinus gracilis","Muggiaea bargmannae"
"Paradiplospinus gracilis","Onykia ingens"
"Paradiplospinus gracilis","Pandea rubra"
"Paradiplospinus gracilis","Parandania boecki"
"Paradiplospinus gracilis","Pleuragramma antarcticum"
"Paradiplospinus gracilis","Pleurobrachia"
"Paradiplospinus gracilis","Protomyctophum tenisoni"
"Paradiplospinus gracilis","Psychroteuthis glacialis"
"Paradiplospinus gracilis","Slosarczykovia circumantarctica"
"Paradiplospinus gracilis","Stomias gracilis"
"Paradiplospinus gracilis","Zanclonia weldoni"
"Paraeuchaeta antarctica","Alacia hettacra"
"Paraeuchaeta antarctica","Atolla wyvillei"
"Paraeuchaeta antarctica","Austrinoecia isocheira"
"Paraeuchaeta antarctica","Bathyteuthis abyssicola"
"Paraeuchaeta antarctica","Batoteuthis skolops"
"Paraeuchaeta antarctica","Beroe"
"Paraeuchaeta antarctica","Borostomias antarcticus"
"Paraeuchaeta antarctica","Brachioteuthis linkovskyi"
"Paraeuchaeta antarctica","Brachioteuthis picta"
"Paraeuchaeta antarctica","Calanus australis"
"Paraeuchaeta antarctica","Callianira"
"Paraeuchaeta antarctica","Calycopsis borchgrevinki"
"Paraeuchaeta antarctica","Candacia"
"Paraeuchaeta antarctica","Chiroteuthis veranyi"
"Paraeuchaeta antarctica","Conchoecilla chuni"
"Paraeuchaeta antarctica","Conchoecissa symmetrica"
"Paraeuchaeta antarctica","Corycaeus"
"Paraeuchaeta antarctica","Crossota brunnea"
"Paraeuchaeta antarctica","Cyclothone"
"Paraeuchaeta antarctica","Cyphocaris faurei"
"Paraeuchaeta antarctica","Cyphocaris richardi"
"Paraeuchaeta antarctica","Dimophyes arctica"
"Paraeuchaeta antarctica","Diphyes antarctica"
"Paraeuchaeta antarctica","Electrona antarctica"
"Paraeuchaeta antarctica","Electrona carlsbergi"
"Paraeuchaeta antarctica","Electrona subaspera"
"Paraeuchaeta antarctica","Euchirella rostromagna"
"Paraeuchaeta antarctica","Eudoxoides spiralis"
"Paraeuchaeta antarctica","Eukrohnia hamata"
"Paraeuchaeta antarctica","Euphausia frigida"
"Paraeuchaeta antarctica","Euphausia superba"
"Paraeuchaeta antarctica","Euphausia triacantha"
"Paraeuchaeta antarctica","Euphausia vallentini"
"Paraeuchaeta antarctica","Gaetanus tenuispinus"
"Paraeuchaeta antarctica","Galiteuthis glacialis"
"Paraeuchaeta antarctica","Gigantocypris muelleri"
"Paraeuchaeta antarctica","Gilia reticulata"
"Paraeuchaeta antarctica","Gonatus antarcticus"
"Paraeuchaeta antarctica","Gymnoscopelus bolini"
"Paraeuchaeta antarctica","Gymnoscopelus braueri"
"Paraeuchaeta antarctica","Gymnoscopelus fraseri"
"Paraeuchaeta antarctica","Gymnoscopelus hintonoides"
"Paraeuchaeta antarctica","Gymnoscopelus nicholsi"
"Paraeuchaeta antarctica","Gymnoscopelus opisthopterus"
"Paraeuchaeta antarctica","Gymnoscopelus piabilis"
"Paraeuchaeta antarctica","Halicreas minimum"
"Paraeuchaeta antarctica","Heterorhabdus austrinus"
"Paraeuchaeta antarctica","Hippopodiidae"
"Paraeuchaeta antarctica","Krefftichthys anderssoni"
"Paraeuchaeta antarctica","Lampanyctus"
"Paraeuchaeta antarctica","Marrus antarcticus"
"Paraeuchaeta antarctica","Mastigoteuthis"
"Paraeuchaeta antarctica","Megalocranchia"
"Paraeuchaeta antarctica","Muggiaea bargmannae"
"Paraeuchaeta antarctica","Nannobrachium achirus"
"Paraeuchaeta antarctica","Neognathophausia gigas"
"Paraeuchaeta antarctica","Notolepis coatsi"
"Paraeuchaeta antarctica","Obtusoecia antarctica"
"Paraeuchaeta antarctica","Onykia ingens"
"Paraeuchaeta antarctica","Pandea rubra"
"Paraeuchaeta antarctica","Pantachogon haeckeli"
"Paraeuchaeta antarctica","Paraeuchaeta antarctica"
"Paraeuchaeta antarctica","Paraeuchaeta barbata"
"Paraeuchaeta antarctica","Paraeuchaeta biloba"
"Paraeuchaeta antarctica","Paraeuchaeta rasa"
"Paraeuchaeta antarctica","Paraphyllina ransoni"
"Paraeuchaeta antarctica","Pasiphaea scotiae"
"Paraeuchaeta antarctica","Periphylla periphylla"
"Paraeuchaeta antarctica","Phronima sedentaria"
"Paraeuchaeta antarctica","Pleuragramma antarcticum"
"Paraeuchaeta antarctica","Pleurobrachia"
"Paraeuchaeta antarctica","Pleuromamma abdominalis"
"Paraeuchaeta antarctica","Pleuromamma antarctica"
"Paraeuchaeta antarctica","Pleuromamma robusta"
"Paraeuchaeta antarctica","Poromitra crassiceps"
"Paraeuchaeta antarctica","Primno macropa"
"Paraeuchaeta antarctica","Protomyctophum andriashevi"
"Paraeuchaeta antarctica","Protomyctophum bolini"
"Paraeuchaeta antarctica","Protomyctophum choriodon"
"Paraeuchaeta antarctica","Protomyctophum parallelum"
"Paraeuchaeta antarctica","Protomyctophum tenisoni"
"Paraeuchaeta antarctica","Pseudoconchoecia serrulata"
"Paraeuchaeta antarctica","Rosacea plicata"
"Paraeuchaeta antarctica","Rotundoecia teretivalvata"
"Paraeuchaeta antarctica","Sagitta gazellae"
"Paraeuchaeta antarctica","Salpa thompsoni"
"Paraeuchaeta antarctica","Scaphocalanus australis"
"Paraeuchaeta antarctica","Scaphocalanus farrani"
"Paraeuchaeta antarctica","Slosarczykovia circumantarctica"
"Paraeuchaeta antarctica","Solmundella bitentaculata"
"Paraeuchaeta antarctica","Stoloteuthis leucoptera"
"Paraeuchaeta antarctica","Stygiomedusa gigantea"
"Paraeuchaeta antarctica","Themisto gaudichaudii"
"Paraeuchaeta antarctica","Thysanoessa macrura"
"Paraeuchaeta antarctica","Thysanoessa vicina"
"Paraeuchaeta antarctica","Vanadis"
"Paraeuchaeta antarctica","Zanclonia weldoni"
"Paraeuchaeta barbata","Alacia hettacra"
"Paraeuchaeta barbata","Atolla wyvillei"
"Paraeuchaeta barbata","Austrinoecia isocheira"
"Paraeuchaeta barbata","Bathyteuthis abyssicola"
"Paraeuchaeta barbata","Batoteuthis skolops"
"Paraeuchaeta barbata","Beroe"
"Paraeuchaeta barbata","Borostomias antarcticus"
"Paraeuchaeta barbata","Brachioteuthis linkovskyi"
"Paraeuchaeta barbata","Brachioteuthis picta"
"Paraeuchaeta barbata","Calanus australis"
"Paraeuchaeta barbata","Callianira"
"Paraeuchaeta barbata","Calycopsis borchgrevinki"
"Paraeuchaeta barbata","Candacia"
"Paraeuchaeta barbata","Chiroteuthis veranyi"
"Paraeuchaeta barbata","Conchoecilla chuni"
"Paraeuchaeta barbata","Conchoecissa symmetrica"
"Paraeuchaeta barbata","Corycaeus"
"Paraeuchaeta barbata","Crossota brunnea"
"Paraeuchaeta barbata","Cyclothone"
"Paraeuchaeta barbata","Cyphocaris faurei"
"Paraeuchaeta barbata","Cyphocaris richardi"
"Paraeuchaeta barbata","Dimophyes arctica"
"Paraeuchaeta barbata","Diphyes antarctica"
"Paraeuchaeta barbata","Electrona antarctica"
"Paraeuchaeta barbata","Electrona carlsbergi"
"Paraeuchaeta barbata","Electrona subaspera"
"Paraeuchaeta barbata","Euchirella rostromagna"
"Paraeuchaeta barbata","Eudoxoides spiralis"
"Paraeuchaeta barbata","Eukrohnia hamata"
"Paraeuchaeta barbata","Euphausia frigida"
"Paraeuchaeta barbata","Euphausia superba"
"Paraeuchaeta barbata","Euphausia triacantha"
"Paraeuchaeta barbata","Gaetanus tenuispinus"
"Paraeuchaeta barbata","Galiteuthis glacialis"
"Paraeuchaeta barbata","Gigantocypris muelleri"
"Paraeuchaeta barbata","Gilia reticulata"
"Paraeuchaeta barbata","Gonatus antarcticus"
"Paraeuchaeta barbata","Gymnoscopelus bolini"
"Paraeuchaeta barbata","Gymnoscopelus braueri"
"Paraeuchaeta barbata","Gymnoscopelus fraseri"
"Paraeuchaeta barbata","Gymnoscopelus hintonoides"
"Paraeuchaeta barbata","Gymnoscopelus nicholsi"
"Paraeuchaeta barbata","Gymnoscopelus piabilis"
"Paraeuchaeta barbata","Halicreas minimum"
"Paraeuchaeta barbata","Heterorhabdus austrinus"
"Paraeuchaeta barbata","Hippopodiidae"
"Paraeuchaeta barbata","Krefftichthys anderssoni"
"Paraeuchaeta barbata","Lampanyctus"
"Paraeuchaeta barbata","Marrus antarcticus"
"Paraeuchaeta barbata","Mastigoteuthis"
"Paraeuchaeta barbata","Megalocranchia"
"Paraeuchaeta barbata","Muggiaea bargmannae"
"Paraeuchaeta barbata","Nannobrachium achirus"
"Paraeuchaeta barbata","Neognathophausia gigas"
"Paraeuchaeta barbata","Notolepis coatsi"
"Paraeuchaeta barbata","Obtusoecia antarctica"
"Paraeuchaeta barbata","Onykia ingens"
"Paraeuchaeta barbata","Pandea rubra"
"Paraeuchaeta barbata","Pantachogon haeckeli"
"Paraeuchaeta barbata","Paraeuchaeta antarctica"
"Paraeuchaeta barbata","Paraeuchaeta barbata"
"Paraeuchaeta barbata","Paraeuchaeta biloba"
"Paraeuchaeta barbata","Paraeuchaeta rasa"
"Paraeuchaeta barbata","Paraphyllina ransoni"
"Paraeuchaeta barbata","Pasiphaea scotiae"
"Paraeuchaeta barbata","Phronima sedentaria"
"Paraeuchaeta barbata","Pleuragramma antarcticum"
"Paraeuchaeta barbata","Pleurobrachia"
"Paraeuchaeta barbata","Pleuromamma abdominalis"
"Paraeuchaeta barbata","Pleuromamma antarctica"
"Paraeuchaeta barbata","Pleuromamma robusta"
"Paraeuchaeta barbata","Poromitra crassiceps"
"Paraeuchaeta barbata","Primno macropa"
"Paraeuchaeta barbata","Protomyctophum andriashevi"
"Paraeuchaeta barbata","Protomyctophum bolini"
"Paraeuchaeta barbata","Protomyctophum choriodon"
"Paraeuchaeta barbata","Protomyctophum parallelum"
"Paraeuchaeta barbata","Protomyctophum tenisoni"
"Paraeuchaeta barbata","Pseudoconchoecia serrulata"
"Paraeuchaeta barbata","Rosacea plicata"
"Paraeuchaeta barbata","Rotundoecia teretivalvata"
"Paraeuchaeta barbata","Sagitta gazellae"
"Paraeuchaeta barbata","Salpa thompsoni"
"Paraeuchaeta barbata","Scaphocalanus australis"
"Paraeuchaeta barbata","Scaphocalanus farrani"
"Paraeuchaeta barbata","Slosarczykovia circumantarctica"
"Paraeuchaeta barbata","Solmundella bitentaculata"
"Paraeuchaeta barbata","Stoloteuthis leucoptera"
"Paraeuchaeta barbata","Stygiomedusa gigantea"
"Paraeuchaeta barbata","Themisto gaudichaudii"
"Paraeuchaeta barbata","Thysanoessa macrura"
"Paraeuchaeta barbata","Thysanoessa vicina"
"Paraeuchaeta barbata","Vanadis"
"Paraeuchaeta biloba","Alacia hettacra"
"Paraeuchaeta biloba","Atolla wyvillei"
"Paraeuchaeta biloba","Austrinoecia isocheira"
"Paraeuchaeta biloba","Bathyteuthis abyssicola"
"Paraeuchaeta biloba","Batoteuthis skolops"
"Paraeuchaeta biloba","Beroe"
"Paraeuchaeta biloba","Borostomias antarcticus"
"Paraeuchaeta biloba","Brachioteuthis linkovskyi"
"Paraeuchaeta biloba","Brachioteuthis picta"
"Paraeuchaeta biloba","Calanus australis"
"Paraeuchaeta biloba","Callianira"
"Paraeuchaeta biloba","Calycopsis borchgrevinki"
"Paraeuchaeta biloba","Candacia"
"Paraeuchaeta biloba","Chiroteuthis veranyi"
"Paraeuchaeta biloba","Conchoecilla chuni"
"Paraeuchaeta biloba","Conchoecissa symmetrica"
"Paraeuchaeta biloba","Corycaeus"
"Paraeuchaeta biloba","Crossota brunnea"
"Paraeuchaeta biloba","Cyclothone"
"Paraeuchaeta biloba","Cyphocaris faurei"
"Paraeuchaeta biloba","Cyphocaris richardi"
"Paraeuchaeta biloba","Dimophyes arctica"
"Paraeuchaeta biloba","Diphyes antarctica"
"Paraeuchaeta biloba","Electrona antarctica"
"Paraeuchaeta biloba","Electrona carlsbergi"
"Paraeuchaeta biloba","Electrona subaspera"
"Paraeuchaeta biloba","Euchirella rostromagna"
"Paraeuchaeta biloba","Eudoxoides spiralis"
"Paraeuchaeta biloba","Eukrohnia hamata"
"Paraeuchaeta biloba","Euphausia frigida"
"Paraeuchaeta biloba","Euphausia superba"
"Paraeuchaeta biloba","Euphausia triacantha"
"Paraeuchaeta biloba","Euphausia vallentini"
"Paraeuchaeta biloba","Gaetanus tenuispinus"
"Paraeuchaeta biloba","Galiteuthis glacialis"
"Paraeuchaeta biloba","Gigantocypris muelleri"
"Paraeuchaeta biloba","Gilia reticulata"
"Paraeuchaeta biloba","Gonatus antarcticus"
"Paraeuchaeta biloba","Gymnoscopelus bolini"
"Paraeuchaeta biloba","Gymnoscopelus braueri"
"Paraeuchaeta biloba","Gymnoscopelus fraseri"
"Paraeuchaeta biloba","Gymnoscopelus hintonoides"
"Paraeuchaeta biloba","Gymnoscopelus nicholsi"
"Paraeuchaeta biloba","Gymnoscopelus piabilis"
"Paraeuchaeta biloba","Halicreas minimum"
"Paraeuchaeta biloba","Heterorhabdus austrinus"
"Paraeuchaeta biloba","Hippopodiidae"
"Paraeuchaeta biloba","Krefftichthys anderssoni"
"Paraeuchaeta biloba","Lampanyctus"
"Paraeuchaeta biloba","Marrus antarcticus"
"Paraeuchaeta biloba","Mastigoteuthis"
"Paraeuchaeta biloba","Megalocranchia"
"Paraeuchaeta biloba","Muggiaea bargmannae"
"Paraeuchaeta biloba","Nannobrachium achirus"
"Paraeuchaeta biloba","Neognathophausia gigas"
"Paraeuchaeta biloba","Notolepis coatsi"
"Paraeuchaeta biloba","Obtusoecia antarctica"
"Paraeuchaeta biloba","Onykia ingens"
"Paraeuchaeta biloba","Pandea rubra"
"Paraeuchaeta biloba","Pantachogon haeckeli"
"Paraeuchaeta biloba","Paraeuchaeta antarctica"
"Paraeuchaeta biloba","Paraeuchaeta barbata"
"Paraeuchaeta biloba","Paraeuchaeta biloba"
"Paraeuchaeta biloba","Paraeuchaeta rasa"
"Paraeuchaeta biloba","Paraphyllina ransoni"
"Paraeuchaeta biloba","Pasiphaea scotiae"
"Paraeuchaeta biloba","Periphylla periphylla"
"Paraeuchaeta biloba","Phronima sedentaria"
"Paraeuchaeta biloba","Pleuragramma antarcticum"
"Paraeuchaeta biloba","Pleurobrachia"
"Paraeuchaeta biloba","Pleuromamma abdominalis"
"Paraeuchaeta biloba","Pleuromamma antarctica"
"Paraeuchaeta biloba","Pleuromamma robusta"
"Paraeuchaeta biloba","Poromitra crassiceps"
"Paraeuchaeta biloba","Primno macropa"
"Paraeuchaeta biloba","Protomyctophum andriashevi"
"Paraeuchaeta biloba","Protomyctophum bolini"
"Paraeuchaeta biloba","Protomyctophum choriodon"
"Paraeuchaeta biloba","Protomyctophum parallelum"
"Paraeuchaeta biloba","Protomyctophum tenisoni"
"Paraeuchaeta biloba","Pseudoconchoecia serrulata"
"Paraeuchaeta biloba","Rosacea plicata"
"Paraeuchaeta biloba","Rotundoecia teretivalvata"
"Paraeuchaeta biloba","Sagitta gazellae"
"Paraeuchaeta biloba","Sagitta marri"
"Paraeuchaeta biloba","Salpa thompsoni"
"Paraeuchaeta biloba","Scaphocalanus australis"
"Paraeuchaeta biloba","Scaphocalanus farrani"
"Paraeuchaeta biloba","Slosarczykovia circumantarctica"
"Paraeuchaeta biloba","Solmundella bitentaculata"
"Paraeuchaeta biloba","Stoloteuthis leucoptera"
"Paraeuchaeta biloba","Stygiomedusa gigantea"
"Paraeuchaeta biloba","Themisto gaudichaudii"
"Paraeuchaeta biloba","Thysanoessa macrura"
"Paraeuchaeta biloba","Thysanoessa vicina"
"Paraeuchaeta biloba","Vanadis"
"Paraeuchaeta biloba","Zanclonia weldoni"
"Paraeuchaeta rasa","Alacia hettacra"
"Paraeuchaeta rasa","Atolla wyvillei"
"Paraeuchaeta rasa","Austrinoecia isocheira"
"Paraeuchaeta rasa","Bathyteuthis abyssicola"
"Paraeuchaeta rasa","Batoteuthis skolops"
"Paraeuchaeta rasa","Beroe"
"Paraeuchaeta rasa","Borostomias antarcticus"
"Paraeuchaeta rasa","Brachioteuthis linkovskyi"
"Paraeuchaeta rasa","Brachioteuthis picta"
"Paraeuchaeta rasa","Calanus australis"
"Paraeuchaeta rasa","Callianira"
"Paraeuchaeta rasa","Calycopsis borchgrevinki"
"Paraeuchaeta rasa","Candacia"
"Paraeuchaeta rasa","Chiroteuthis veranyi"
"Paraeuchaeta rasa","Conchoecilla chuni"
"Paraeuchaeta rasa","Conchoecissa symmetrica"
"Paraeuchaeta rasa","Corycaeus"
"Paraeuchaeta rasa","Crossota brunnea"
"Paraeuchaeta rasa","Cyclothone"
"Paraeuchaeta rasa","Cyphocaris faurei"
"Paraeuchaeta rasa","Cyphocaris richardi"
"Paraeuchaeta rasa","Dimophyes arctica"
"Paraeuchaeta rasa","Diphyes antarctica"
"Paraeuchaeta rasa","Electrona antarctica"
"Paraeuchaeta rasa","Electrona carlsbergi"
"Paraeuchaeta rasa","Electrona subaspera"
"Paraeuchaeta rasa","Euchirella rostromagna"
"Paraeuchaeta rasa","Eudoxoides spiralis"
"Paraeuchaeta rasa","Eukrohnia hamata"
"Paraeuchaeta rasa","Euphausia frigida"
"Paraeuchaeta rasa","Euphausia superba"
"Paraeuchaeta rasa","Euphausia triacantha"
"Paraeuchaeta rasa","Gaetanus tenuispinus"
"Paraeuchaeta rasa","Galiteuthis glacialis"
"Paraeuchaeta rasa","Gigantocypris muelleri"
"Paraeuchaeta rasa","Gilia reticulata"
"Paraeuchaeta rasa","Gonatus antarcticus"
